,personaje,fecha_hora,genero,file,fuente
453,c_nicolas_winazki,2020-08-17 19:06:26,M,TN2020-08-17-19-00-08.mp4,TN
454,c_nicolas_winazki,2020-08-17 19:06:27,M,TN2020-08-17-19-00-08.mp4,TN
455,c_nicolas_winazki,2020-08-17 19:06:28,M,TN2020-08-17-19-00-08.mp4,TN
456,c_nicolas_winazki,2020-08-17 19:06:29,M,TN2020-08-17-19-00-08.mp4,TN
457,c_nicolas_winazki,2020-08-17 19:06:30,M,TN2020-08-17-19-00-08.mp4,TN
458,c_nicolas_winazki,2020-08-17 19:06:31,M,TN2020-08-17-19-00-08.mp4,TN
459,c_nicolas_winazki,2020-08-17 19:06:32,M,TN2020-08-17-19-00-08.mp4,TN
460,c_nicolas_winazki,2020-08-17 19:06:33,M,TN2020-08-17-19-00-08.mp4,TN
461,c_nicolas_winazki,2020-08-17 19:06:34,M,TN2020-08-17-19-00-08.mp4,TN
462,c_nicolas_winazki,2020-08-17 19:06:35,M,TN2020-08-17-19-00-08.mp4,TN
463,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:36,,TN2020-08-17-19-00-08.mp4,TN
464,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:37,,TN2020-08-17-19-00-08.mp4,TN
465,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:38,,TN2020-08-17-19-00-08.mp4,TN
466,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:39,,TN2020-08-17-19-00-08.mp4,TN
467,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:40,,TN2020-08-17-19-00-08.mp4,TN
468,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:41,,TN2020-08-17-19-00-08.mp4,TN
469,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:42,,TN2020-08-17-19-00-08.mp4,TN
470,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:43,,TN2020-08-17-19-00-08.mp4,TN
471,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:44,,TN2020-08-17-19-00-08.mp4,TN
472,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:45,,TN2020-08-17-19-00-08.mp4,TN
473,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:46,,TN2020-08-17-19-00-08.mp4,TN
474,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:47,,TN2020-08-17-19-00-08.mp4,TN
475,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:48,,TN2020-08-17-19-00-08.mp4,TN
476,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:49,,TN2020-08-17-19-00-08.mp4,TN
477,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:50,,TN2020-08-17-19-00-08.mp4,TN
478,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:51,,TN2020-08-17-19-00-08.mp4,TN
479,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:52,,TN2020-08-17-19-00-08.mp4,TN
480,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:53,,TN2020-08-17-19-00-08.mp4,TN
481,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:54,,TN2020-08-17-19-00-08.mp4,TN
482,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:55,,TN2020-08-17-19-00-08.mp4,TN
483,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:56,,TN2020-08-17-19-00-08.mp4,TN
484,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:57,,TN2020-08-17-19-00-08.mp4,TN
485,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:58,,TN2020-08-17-19-00-08.mp4,TN
486,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:06:59,,TN2020-08-17-19-00-08.mp4,TN
487,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:00,,TN2020-08-17-19-00-08.mp4,TN
488,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:01,,TN2020-08-17-19-00-08.mp4,TN
489,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:02,,TN2020-08-17-19-00-08.mp4,TN
490,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:03,,TN2020-08-17-19-00-08.mp4,TN
491,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:04,,TN2020-08-17-19-00-08.mp4,TN
492,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:05,,TN2020-08-17-19-00-08.mp4,TN
493,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:06,,TN2020-08-17-19-00-08.mp4,TN
494,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:07,,TN2020-08-17-19-00-08.mp4,TN
495,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:08,,TN2020-08-17-19-00-08.mp4,TN
496,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:09,,TN2020-08-17-19-00-08.mp4,TN
497,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:10,,TN2020-08-17-19-00-08.mp4,TN
498,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:11,,TN2020-08-17-19-00-08.mp4,TN
499,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:12,,TN2020-08-17-19-00-08.mp4,TN
500,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:13,,TN2020-08-17-19-00-08.mp4,TN
501,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:14,,TN2020-08-17-19-00-08.mp4,TN
502,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:15,,TN2020-08-17-19-00-08.mp4,TN
503,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:16,,TN2020-08-17-19-00-08.mp4,TN
504,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:17,,TN2020-08-17-19-00-08.mp4,TN
505,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:18,,TN2020-08-17-19-00-08.mp4,TN
506,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:19,,TN2020-08-17-19-00-08.mp4,TN
507,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:20,,TN2020-08-17-19-00-08.mp4,TN
508,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:21,,TN2020-08-17-19-00-08.mp4,TN
509,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:22,,TN2020-08-17-19-00-08.mp4,TN
