,personaje,fecha_hora,genero,file,fuente
0,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:25,,TN2020-08-14-18-59-25.mp4,TN
1,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:26,,TN2020-08-14-18-59-25.mp4,TN
2,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:27,,TN2020-08-14-18-59-25.mp4,TN
3,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:28,,TN2020-08-14-18-59-25.mp4,TN
4,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:29,,TN2020-08-14-18-59-25.mp4,TN
5,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:30,,TN2020-08-14-18-59-25.mp4,TN
6,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:31,,TN2020-08-14-18-59-25.mp4,TN
7,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:32,,TN2020-08-14-18-59-25.mp4,TN
8,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:33,,TN2020-08-14-18-59-25.mp4,TN
9,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:34,,TN2020-08-14-18-59-25.mp4,TN
10,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:35,,TN2020-08-14-18-59-25.mp4,TN
11,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:36,,TN2020-08-14-18-59-25.mp4,TN
12,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:37,,TN2020-08-14-18-59-25.mp4,TN
13,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:38,,TN2020-08-14-18-59-25.mp4,TN
14,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:39,,TN2020-08-14-18-59-25.mp4,TN
15,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:40,,TN2020-08-14-18-59-25.mp4,TN
16,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:41,,TN2020-08-14-18-59-25.mp4,TN
17,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:42,,TN2020-08-14-18-59-25.mp4,TN
18,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:43,,TN2020-08-14-18-59-25.mp4,TN
19,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:44,,TN2020-08-14-18-59-25.mp4,TN
20,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:45,,TN2020-08-14-18-59-25.mp4,TN
21,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:46,,TN2020-08-14-18-59-25.mp4,TN
22,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:47,,TN2020-08-14-18-59-25.mp4,TN
23,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:59:48,,TN2020-08-14-18-59-25.mp4,TN
24,luis_naidenoff,2020-08-14 18:59:49,M,TN2020-08-14-18-59-25.mp4,TN
25,NO IDENTIFICADO,2020-08-14 18:59:50,M,TN2020-08-14-18-59-25.mp4,TN
26,luis_naidenoff,2020-08-14 18:59:51,M,TN2020-08-14-18-59-25.mp4,TN
27,luis_naidenoff,2020-08-14 18:59:52,M,TN2020-08-14-18-59-25.mp4,TN
