,personaje,fecha_hora,genero,file,fuente
2249,horacio_rodriguez_larreta_2,2020-08-14 18:24:42,M,C5N2020-08-14-17-55-49.mp4,C5N
2250,c_pablo_duggan,2020-08-14 18:24:42,F,C5N2020-08-14-17-55-49.mp4,C5N
2251,c_elio_rossi,2020-08-14 18:24:43,F,C5N2020-08-14-17-55-49.mp4,C5N
2252,horacio_rodriguez_larreta,2020-08-14 18:24:43,M,C5N2020-08-14-17-55-49.mp4,C5N
2253,c_pablo_duggan,2020-08-14 18:24:43,F,C5N2020-08-14-17-55-49.mp4,C5N
2254,c_pablo_duggan,2020-08-14 18:24:44,F,C5N2020-08-14-17-55-49.mp4,C5N
2255,horacio_rodriguez_larreta_2,2020-08-14 18:24:44,M,C5N2020-08-14-17-55-49.mp4,C5N
2256,diego_santilli_2,2020-08-14 18:24:44,F,C5N2020-08-14-17-55-49.mp4,C5N
2257,diego_santilli_2,2020-08-14 18:24:45,F,C5N2020-08-14-17-55-49.mp4,C5N
2258,horacio_rodriguez_larreta_2,2020-08-14 18:24:45,M,C5N2020-08-14-17-55-49.mp4,C5N
2259,c_pablo_duggan,2020-08-14 18:24:45,F,C5N2020-08-14-17-55-49.mp4,C5N
2260,horacio_rodriguez_larreta_2,2020-08-14 18:24:46,M,C5N2020-08-14-17-55-49.mp4,C5N
2261,diego_santilli,2020-08-14 18:24:46,F,C5N2020-08-14-17-55-49.mp4,C5N
2262,c_pablo_duggan,2020-08-14 18:24:46,F,C5N2020-08-14-17-55-49.mp4,C5N
2263,diego_santilli,2020-08-14 18:24:47,F,C5N2020-08-14-17-55-49.mp4,C5N
2264,c_pablo_duggan,2020-08-14 18:24:47,F,C5N2020-08-14-17-55-49.mp4,C5N
2265,horacio_rodriguez_larreta_2,2020-08-14 18:24:47,M,C5N2020-08-14-17-55-49.mp4,C5N
2266,diego_santilli_2,2020-08-14 18:24:48,F,C5N2020-08-14-17-55-49.mp4,C5N
2267,horacio_rodriguez_larreta_2,2020-08-14 18:24:48,M,C5N2020-08-14-17-55-49.mp4,C5N
2268,c_pablo_duggan,2020-08-14 18:24:48,F,C5N2020-08-14-17-55-49.mp4,C5N
2269,c_pablo_duggan,2020-08-14 18:24:49,F,C5N2020-08-14-17-55-49.mp4,C5N
