,personaje,fecha_hora,genero,file,fuente
0,SIN PERSONAS IDENTIFICABLES,2020-08-25 18:59:36,,TN2020-08-25-18-59-36.mp4,TN
1,SIN PERSONAS IDENTIFICABLES,2020-08-25 18:59:37,,TN2020-08-25-18-59-36.mp4,TN
2,SIN PERSONAS IDENTIFICABLES,2020-08-25 18:59:38,,TN2020-08-25-18-59-36.mp4,TN
3,SIN PERSONAS IDENTIFICABLES,2020-08-25 18:59:39,,TN2020-08-25-18-59-36.mp4,TN
4,SIN PERSONAS IDENTIFICABLES,2020-08-25 18:59:40,,TN2020-08-25-18-59-36.mp4,TN
5,SIN PERSONAS IDENTIFICABLES,2020-08-25 18:59:41,,TN2020-08-25-18-59-36.mp4,TN
6,SIN PERSONAS IDENTIFICABLES,2020-08-25 18:59:42,,TN2020-08-25-18-59-36.mp4,TN
7,NO IDENTIFICADO,2020-08-25 18:59:43,M,TN2020-08-25-18-59-36.mp4,TN
8,SIN PERSONAS IDENTIFICABLES,2020-08-25 18:59:43,,TN2020-08-25-18-59-36.mp4,TN
9,SIN PERSONAS IDENTIFICABLES,2020-08-25 18:59:44,,TN2020-08-25-18-59-36.mp4,TN
10,SIN PERSONAS IDENTIFICABLES,2020-08-25 18:59:45,,TN2020-08-25-18-59-36.mp4,TN
11,SIN PERSONAS IDENTIFICABLES,2020-08-25 18:59:46,,TN2020-08-25-18-59-36.mp4,TN
12,SIN PERSONAS IDENTIFICABLES,2020-08-25 18:59:47,,TN2020-08-25-18-59-36.mp4,TN
13,cristina_kirchner,2020-08-25 18:59:48,F,TN2020-08-25-18-59-36.mp4,TN
14,cristina_kirchner,2020-08-25 18:59:49,F,TN2020-08-25-18-59-36.mp4,TN
15,cristina_kirchner,2020-08-25 18:59:50,F,TN2020-08-25-18-59-36.mp4,TN
16,cristina_kirchner,2020-08-25 18:59:51,F,TN2020-08-25-18-59-36.mp4,TN
17,daniel_gollan,2020-08-25 18:59:51,M,TN2020-08-25-18-59-36.mp4,TN
18,cristina_kirchner,2020-08-25 18:59:52,F,TN2020-08-25-18-59-36.mp4,TN
19,cristina_kirchner,2020-08-25 18:59:53,F,TN2020-08-25-18-59-36.mp4,TN
20,cristina_kirchner,2020-08-25 18:59:54,F,TN2020-08-25-18-59-36.mp4,TN
21,cristina_kirchner,2020-08-25 18:59:55,F,TN2020-08-25-18-59-36.mp4,TN
22,cristina_kirchner,2020-08-25 18:59:56,F,TN2020-08-25-18-59-36.mp4,TN
23,cristina_kirchner,2020-08-25 18:59:57,F,TN2020-08-25-18-59-36.mp4,TN
24,cristina_kirchner,2020-08-25 18:59:58,F,TN2020-08-25-18-59-36.mp4,TN
25,cristina_kirchner,2020-08-25 18:59:59,F,TN2020-08-25-18-59-36.mp4,TN
26,cristina_kirchner,2020-08-25 19:00:00,F,TN2020-08-25-18-59-36.mp4,TN
27,cristina_kirchner,2020-08-25 19:00:01,F,TN2020-08-25-18-59-36.mp4,TN
28,cristina_kirchner,2020-08-25 19:00:02,F,TN2020-08-25-18-59-36.mp4,TN
29,cristina_kirchner,2020-08-25 19:00:03,F,TN2020-08-25-18-59-36.mp4,TN
30,cristina_kirchner,2020-08-25 19:00:04,F,TN2020-08-25-18-59-36.mp4,TN
31,cristina_kirchner,2020-08-25 19:00:05,F,TN2020-08-25-18-59-36.mp4,TN
32,cristina_kirchner,2020-08-25 19:00:06,F,TN2020-08-25-18-59-36.mp4,TN
33,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:06,,TN2020-08-25-18-59-36.mp4,TN
34,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:07,,TN2020-08-25-18-59-36.mp4,TN
35,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:08,,TN2020-08-25-18-59-36.mp4,TN
36,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:09,,TN2020-08-25-18-59-36.mp4,TN
37,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:10,,TN2020-08-25-18-59-36.mp4,TN
38,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:11,,TN2020-08-25-18-59-36.mp4,TN
39,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:12,,TN2020-08-25-18-59-36.mp4,TN
40,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:13,,TN2020-08-25-18-59-36.mp4,TN
41,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:14,,TN2020-08-25-18-59-36.mp4,TN
42,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:15,,TN2020-08-25-18-59-36.mp4,TN
43,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:16,,TN2020-08-25-18-59-36.mp4,TN
44,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:17,,TN2020-08-25-18-59-36.mp4,TN
45,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:18,,TN2020-08-25-18-59-36.mp4,TN
46,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:19,,TN2020-08-25-18-59-36.mp4,TN
47,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:20,,TN2020-08-25-18-59-36.mp4,TN
48,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:21,,TN2020-08-25-18-59-36.mp4,TN
49,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:22,,TN2020-08-25-18-59-36.mp4,TN
50,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:23,,TN2020-08-25-18-59-36.mp4,TN
51,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:24,,TN2020-08-25-18-59-36.mp4,TN
52,SIN PERSONAS IDENTIFICABLES,2020-08-25 19:00:25,,TN2020-08-25-18-59-36.mp4,TN
